49947,-1.147
49947,1.2426
49947,-1.2609
49947,-2.4268
49947,-0.83109
49947,1.3952
49947,1.6785
49947,1.2872
49947,1.3362
49947,0.24535
49947,1.5221
49947,1.8117
49947,3.7411
49947,1.5018
49947,2.6466
49947,-1.2021
49947,-0.053874
49947,-2.0388
49947,2.186
49947,4.2455
49947,4.4078
49947,2.645
49947,2.1163
49947,0.079232
49947,0.012038
49947,0.96575
49947,1.9499
49947,3.4468
49947,0.1554
49947,0.034802
49947,-1.7708
49947,-0.11063
49947,0.5494
49947,0.65511
49947,-1.3819
49947,1.6598
49947,0.55398
49947,0.14185
49947,-0.10508
49947,-3.1902
49947,0.67659
49947,1.6346
49947,2.714
49947,1.4017
49947,1.6581
49947,0.11902
49947,1.2973
49947,-2.1527
49947,-1.4263
49947,0.64626
49947,-0.10264
49947,-0.11747
49947,-1.8207
49947,-1.0099
49947,0.62404
49947,1.6869
49947,1.8189
49947,3.1948
49947,1.103
49947,0.93444
49947,-1.2865
49947,0.74787
49947,1.492
49947,3.5245
49947,0.33714
49947,1.6098
49947,2.0258
49947,1.4162
49947,-1.6012
49947,-1.4447
49947,0.83044
49947,0.58456
49947,0.68007
49947,-1.1284
49947,0.3347
49947,0.198
49947,0.90222
49947,-0.52875
49947,-0.8364
49947,-2.1205
49947,-1.9846
49947,-2.2379
49947,-3.2386
49947,-3.2808
49947,-1.5034
49947,-2.0968
49947,-1.6997
49947,-1.782
49947,-2.2574
49947,-0.4809
49947,-1.4397
49947,0.53207
49947,0.84271
49947,-0.77445
49947,-3.1897
49947,-2.4097
49947,-0.94802
49947,0.86236
49947,2.1107
49947,1.5419
49947,3.108
49947,1.6685
49947,0.51987
49947,0.016859
49947,-0.66649
49947,-0.17416
49947,2.6225
49947,3.6823
49947,4.9955
49947,5.0575
49947,4.3296
49947,1.4244
49947,0.34123
49947,1.1907
49947,1.1368
49947,1.9908
49947,0.54208
49947,0.80371
49947,-0.037823
49947,-0.38838
49947,-0.55078
49947,3.3028
49947,3.5996
49947,2.3198
49947,1.107
49947,0.31621
49947,-1.4771
49947,-1.3791
49947,-1.6327
49947,0.81964
49947,-1.0825
49947,-0.88485
49947,-2.6545
49947,-3.8937
49947,-4.2578
49947,-2.4487
49947,1.3301
49947,2.7436
49947,3.5303
49947,2.0544
49947,1.3048
49947,-1.9886
49947,-1.7307
49947,-1.8862
49947,2.124
49947,1.1789
49947,2.9836
49947,1.8736
49947,1.6532
49947,0.34721
49947,-0.52423
49947,-0.1962
49947,0.68812
49947,1.042
49947,-0.44019
49947,0.17273
49947,0.31261
49947,2.0824
49947,1.7552
49947,2.5539
49947,2.3125
49947,2.2507
49947,-0.24105
49947,0.93609
49947,1.9444
49947,2.034
49947,1.0688
49947,0.31108
49947,-1.1245
49947,-0.048625
49947,1.9812
49947,0.7688
49947,1.5931
49947,-0.87491
49947,-0.48938
49947,-0.61913
49947,0.13941
49947,-0.51318
49947,2.6712
49947,1.9834
49947,1.9545
49947,-0.10245
49947,0.5159
49947,0.066415
49947,-0.53759
49947,0.29821
49947,-0.49085
49947,0.92339
49947,0.079232
49947,-1.354
49947,-2.6695
49947,-1.2163
49947,-2.2058
49947,-0.61272
49947,-0.12009
49947,-0.48584
49947,0.37266
49947,0.6805
49947,-0.57623
49947,-0.53265
49947,1.1981
49947,1.1186
49947,-0.85226
49947,-2.4475
49947,-2.7767
49947,-2.3671
49947,0.65248
49947,0.35234
49947,1.0506
49947,0.7364
49947,0.32567
49947,-0.023481
49947,-0.26845
49947,-1.3846
49947,-1.4087
49947,0.70912
49947,-0.75236
49947,2.2701
49947,1.1309
49947,2.5423
49947,2.3163
49947,2.1048
49947,0.85711
49947,-0.048198
49947,0.45707
49947,0.72236
49947,-0.91756
49947,-0.5404
49947,-1.5499
49947,0.37638
49947,3.1672
49947,2.5687
49947,4.9011
49947,2.5535
49947,2.7672
49947,0.78827
49947,2.1503
49947,-0.47748
49947,1.7336
49947,-0.86441
49947,-0.8616
49947,-1.2267
49947,1.1473
49947,3.8947
49947,3.3928
49947,1.0859
49947,-1.4127
49947,-0.87936
49947,-0.76237
49947,1.6725
49947,1.4612
49947,2.2091
49947,1.4915
49947,3.9412
49947,1.5719
49947,2.6557
49947,0.41825
49947,0.52981
49947,-1.9359
49947,-1.8882
49947,-0.46308
49947,0.62764
49947,0.24981
49947,-2.3306
49947,-0.95925
49947,-0.12552
49947,-0.40724
49947,-1.0673
49947,-0.31252
49947,-0.53882
49947,0.78187
49947,-2.0644
49947,0.49271
49947,0.49722
49947,0.88055
49947,1.1709
49947,0.7115
49947,-1.8471
49947,-1.5169
49947,-1.818
49947,-2.5618
49947,0.22796
49947,1.5155
49947,2.8377
49947,1.952
49947,4.0444
49947,3.7724
49947,3.714
49947,-0.28707
49947,-1.1901
49947,-0.26571
49947,1.3677
49947,0.61184
49947,-0.37947
49947,0.5704
49947,0.030713
49947,1.9218
49947,0.99547
49947,2.4416
49947,2.6654
49947,1.9041
49947,-1.1238
49947,-0.15036
49947,0.61458
49947,1.7349
49947,-0.49078
49947,-0.73618
49947,0.19757
49947,1.641
49947,0.65639
49947,0.70265
49947,-0.49487
49947,-1.0334
49947,-1.553
49947,-2.9471
49947,-2.1718
49947,-1.1581
49947,0.67311
49947,-0.085854
49947,-1.0155
49947,-0.073709
49947,0.15582
49947,0.17889
49947,-0.96157
49947,-1.2701
49947,-1.524
49947,-0.8107
49947,-0.70372
49947,-0.17331
49947,1.6343
49947,0.21148
49947,-0.23324
49947,1.4819
49947,1.3226
49947,2.7069
49947,-0.77311
49947,-2.3597
49947,-2.314
49947,-0.69243
49947,-3.4435
49947,-1.4159
49947,0.47952
49947,-0.27999
49947,-0.91207
49947,-1.0124
49947,-1.2613
49947,-1.2811
49947,-1.5269
49947,-1.0842
49947,-1.3238
49947,-3.0128
49947,-0.48609
49947,-0.24069
49947,1.0735
49947,0.86041
49947,-1.4924
49947,-1.1851
49947,-0.93136
49947,-1.1901
49947,-0.24484
49947,0.1402
49947,0.16211
49947,1.1914
49947,-0.11484
49947,-0.40595
49947,-1.1238
49947,-1.4659
49947,-3.3335
49947,-2.3574
49947,-1.3314
49947,-0.94857
49947,0.20141
49947,0.41422
49947,0.92443
49947,-1.3653
49947,0.59853
49947,-2.6081
49947,-2.4717
49947,1.4367
49947,-2.0271
49947,1.1529
49947,3.4924
49947,0.73597
49947,2.016
49947,1.7703
49947,-0.58398
49947,1.5679
49947,0.30626
49947,0.49826
49947,1.0528
49947,0.87365
49947,-0.58398
49947,-1.0911
49947,-1.8697
49947,-0.98543
49947,0.18634
49947,2.8218
49947,-0.23287
49947,1.4706
49947,-2.2425
49947,-2.4036
49947,-6.3429
49947,-5.5539
49947,-6.5237
49947,-2.644
49947,2.5609
49947,4.2414
49947,4.4215
49947,4.1145
49947,2.3508
49947,-2.2731
49947,-1.2093
49947,-3.6283
49947,0.51126
49947,-0.54351
49947,1.8936
49947,2.1289
49947,4.7189
49947,1.4063
49947,2.0219
49947,0.9461
49947,0.48111
49947,2.3853
49947,3.1172
49947,5.6402
49947,5.4893
49947,5.2563
49947,2.8419
49947,4.1907
49947,0.48685
49947,0.59963
49947,0.5281
49947,1.4245
49947,-0.73399
49947,4.1365
49947,0.34276
49947,-0.25753
49947,-0.88272
49947,0.45554
49947,1.345
49947,-2.6006
49947,-5.1262
49947,-4.1786
49947,0.40824
49947,-2.1157
49947,-0.62298
49947,-3.1554
49947,1.5189
49947,0.0078269
49947,1.4263
49947,1.1104
49947,3.6385
49947,2.1622
49947,1.3034
49947,0.50015
49947,1.9478
49947,5.0905
49947,2.8506
49947,1.0948
49947,0.2957
49947,3.205
49947,-1.2592
49947,0.55935
49947,-0.83432
49947,2.0215
49947,0.21331
49947,1.5093
49947,1.3143
49947,0.88897
49947,0.55679
49947,-0.24465
49947,-0.79959
49947,-0.92446
49947,-0.83505
49947,-3.0353
49947,-1.44
49947,-2.3671
49947,-1.8592
49947,-6.0796
49947,-8.5306
49947,-7.7434
49947,-4.1356
49947,-1.4784
49947,0.63466
49947,0.49405
49947,-3.1375
49947,-2.5067
49947,-4.8885
49947,-5.4969
49947,-5.6211
49947,-4.2141
49947,-3.5133
49947,1.8748
49947,2.2404
49947,1.4047
49947,-1.4049
49947,-3.3455
49947,-3.4944
49947,-3.8622
49947,-2.991
49947,-0.52325
49947,1.4456
49947,2.8794
49947,4.5331
49947,5.0793
49947,5.0303
49947,2.5454
49947,2.1125
49947,-1.5731
49947,-2.4507
49947,-1.6164
49947,-0.54242
49947,-1.3055
49947,-3.9747
49947,-4.4094
49947,-2.377
49947,-3.1447
49947,-4.5119
49947,-4.3302
49947,-4.0859
49947,-4.9286
49947,-5.1841
49947,-2.5164
49947,0.64351
49947,1.5773
49947,-2.8596
49947,-4.2027
49947,-2.0271
49947,-3.7495
49947,-5.4072
49947,-4.0303
49947,-4.0702
49947,-1.637
49947,-1.0161
49947,-1.891
49947,-0.42414
49947,-0.95247
49947,-2.7436
49947,-2.978
49947,-0.64391
49947,-0.057719
49947,2.6557
49947,0.85528
49947,-0.46637
49947,-1.1511
49947,-0.80136
49947,-0.15921
49947,2.1652
49947,1.679
49947,0.72688
49947,-1.5675
49947,-2.1048
49947,-2.9821
49947,-2.0981
49947,0.86102
49947,0.67647
49947,2.6056
49947,0.92596
49947,0.82727
49947,-1.1911
49947,-1.4256
49947,-1.3119
49947,-0.84854
49947,-1.1927
49947,0.4827
49947,1.1198
49947,0.53476
49947,-1.4161
49947,-2.0385
49947,-1.6736
49947,0.23455
49947,-0.96688
49947,0.66493
49947,-0.33247
49947,2.1779
49947,-0.49201
49947,-0.44501
49947,1.8557
49947,-1.1716
49947,2.7263
49947,1.7086
49947,3.4456
49947,0.84491
49947,1.8103
49947,1.2034
49947,2.343
49947,1.1695
49947,2.5222
49947,3.2445
49947,0.37828
49947,0.65108
49947,1.1362
49947,2.1476
49947,1.5043
49947,3.0687
49947,1.2093
49947,3.3883
49947,2.8336
49947,2.7343
49947,2.9522
49947,3.3035
49947,0.34233
49947,1.6042
49947,2.3729
49947,1.304
49947,1.4287
49947,1.7782
49947,1.2669
49947,1.9286
49947,1.7674
49947,1.5805
49947,0.64461
49947,0.063181
49947,-2.7544
49947,-0.86728
49947,-0.60711
49947,0.33104
49947,-0.7634
49947,-1.9019
49947,-3.704
49947,-1.3055
49947,-2.1872
49947,-3.6587
49947,-1.445
49947,-2.6709
49947,-4.1001
49947,-3.6073
49947,-3.8301
49947,-0.36189
49947,-0.39216
49947,-2.1866
49947,-0.92879
49947,-1.8776
49947,-2.6526
49947,-3.8424
49947,-4.4008
49947,-3.7227
49947,-2.4832
49947,-3.2167
49947,-0.86636
49947,-1.9912
49947,0.053416
49947,-1.0202
