41800,-0.42487
41800,-0.42799
41800,-0.42774
41800,-0.4333
41800,-0.44111
41800,-0.44867
41800,-0.44037
41800,-0.42579
41800,-0.42017
41800,-0.40913
41800,-0.40717
41800,-0.40449
41800,-0.40186
41800,-0.39973
41800,-0.4018
41800,-0.39387
41800,-0.39027
41800,-0.26137
41800,-0.16501
41800,-0.12363
41800,-0.096778
41800,-0.085365
41800,-0.089698
41800,-0.094886
41800,-0.086586
41800,-0.08506
41800,-0.076516
41800,-0.11228
41800,-0.26766
41800,-0.36421
41800,-0.41248
41800,-0.43568
41800,-0.44947
41800,-0.46546
41800,-0.46033
41800,-0.47034
41800,-0.47937
41800,-0.47705
41800,-0.47418
41800,-0.4646
41800,-0.4563
41800,-0.45954
41800,-0.46912
41800,-0.4748
41800,-0.4726
41800,-0.48639
41800,-0.47864
41800,-0.49158
41800,-0.44147
41800,-0.38246
41800,-0.36574
41800,-0.35493
41800,-0.3492
41800,-0.34389
41800,-0.34322
41800,-0.34206
41800,-0.33357
41800,-0.34193
41800,-0.27596
41800,-0.051616
41800,0.057932
41800,0.11457
41800,0.14429
41800,0.16559
41800,0.16754
41800,0.17694
41800,0.18085
41800,0.18017
41800,0.18396
41800,0.17053
41800,0.034253
41800,-0.065287
41800,-0.10868
41800,-0.14536
41800,-0.14865
41800,-0.15427
41800,-0.16147
41800,-0.18161
41800,-0.17197
41800,-0.18881
41800,-0.11875
41800,0.13135
41800,0.24877
41800,0.31786
41800,0.35594
41800,0.38072
41800,0.38285
41800,0.38908
41800,0.38768
41800,0.39305
41800,0.39231
41800,0.38859
41800,0.38615
41800,0.38597
41800,0.39146
41800,0.39689
41800,0.40812
41800,0.41215
41800,0.41911
41800,0.42319
41800,0.42405
41800,0.43638
41800,0.43479
41800,0.43217
41800,0.40965
41800,0.40025
41800,0.39665
41800,0.40464
41800,0.39341
41800,0.39024
41800,0.38859
41800,0.38719
41800,0.3925
41800,0.395
41800,0.39793
41800,0.3842
41800,0.33446
41800,0.3178
41800,0.30193
41800,0.29766
41800,0.29204
41800,0.29143
41800,0.28051
41800,0.2885
41800,0.28118
41800,0.28795
41800,0.27739
41800,0.1712
41800,0.099676
41800,0.078316
41800,0.065683
41800,0.057932
41800,0.052256
41800,0.048412
41800,0.056162
41800,0.043895
41800,0.044078
41800,0.0048975
41800,-0.17685
41800,-0.2842
41800,-0.34267
41800,-0.37117
41800,-0.39277
41800,-0.40553
41800,-0.40351
41800,-0.40907
41800,-0.41267
41800,-0.40693
41800,-0.37733
41800,-0.34413
41800,-0.33156
41800,-0.32466
41800,-0.31337
41800,-0.31526
41800,-0.30049
41800,-0.30452
41800,-0.29195
41800,-0.29622
41800,-0.21218
41800,-0.036236
41800,0.040295
41800,0.077401
41800,0.094123
41800,0.10395
41800,0.1045
41800,0.10126
41800,0.112
41800,0.107
41800,0.12397
41800,0.035839
41800,-0.15366
41800,-0.2294
41800,-0.27724
41800,-0.29519
41800,-0.30342
41800,-0.30654
41800,-0.31252
41800,-0.31093
41800,-0.33125
41800,-0.30928
41800,-0.16171
41800,-0.069253
41800,-0.038617
41800,-0.0077357
41800,-0.0033415
41800,0.011306
41800,0.010878
41800,0.019972
41800,0.011184
41800,0.028577
41800,-0.0065761
41800,-0.18515
41800,-0.282
41800,-0.33534
41800,-0.36366
41800,-0.37721
41800,-0.37886
41800,-0.39192
41800,-0.38374
41800,-0.39643
41800,-0.39558
41800,-0.36329
41800,-0.34584
41800,-0.34425
41800,-0.33583
41800,-0.33961
41800,-0.34474
41800,-0.33571
41800,-0.3434
41800,-0.33992
41800,-0.35744
41800,-0.26437
41800,-0.12882
41800,-0.078408
41800,-0.037701
41800,-0.037762
41800,-0.023786
41800,-0.013289
41800,-0.0092004
41800,-0.0055386
41800,-0.0047452
41800,0.0048364
41800,-0.12149
41800,-0.26534
41800,-0.32393
41800,-0.3697
41800,-0.37202
41800,-0.3921
41800,-0.40095
41800,-0.40376
41800,-0.4004
41800,-0.40876
41800,-0.39204
41800,-0.37501
41800,-0.37355
41800,-0.37452
41800,-0.3636
41800,-0.37343
41800,-0.38752
41800,-0.38649
41800,-0.3899
41800,-0.38996
41800,-0.3639
41800,-0.22573
41800,-0.16049
41800,-0.1315
41800,-0.11356
41800,-0.1124
41800,-0.10251
41800,-0.11118
41800,-0.1085
41800,-0.12369
41800,-0.10508
41800,-0.18198
41800,-0.34187
41800,-0.40089
41800,-0.43885
41800,-0.46332
41800,-0.46772
41800,-0.46363
41800,-0.46595
41800,-0.45197
41800,-0.45618
41800,-0.45472
41800,-0.44483
41800,-0.43873
41800,-0.43159
41800,-0.43513
41800,-0.42908
41800,-0.4286
41800,-0.42518
41800,-0.42603
41800,-0.41712
41800,-0.41322
41800,-0.37349
41800,-0.34907
41800,-0.35707
41800,-0.35951
41800,-0.34572
41800,-0.35444
41800,-0.33791
41800,-0.35335
41800,-0.34676
41800,-0.35786
41800,-0.23495
41800,-0.095984
41800,-0.043987
41800,-0.0074915
41800,-0.0076136
41800,-0.013961
41800,-0.014876
41800,-0.014815
41800,-0.0083459
41800,-0.014754
41800,-0.0082239
41800,-0.14096
41800,-0.30178
41800,-0.35701
41800,-0.3979
41800,-0.39796
41800,-0.41297
41800,-0.41175
41800,-0.41303
41800,-0.40284
41800,-0.40986
41800,-0.35994
41800,-0.25613
41800,-0.20065
41800,-0.18271
41800,-0.17636
41800,-0.1694
41800,-0.17038
41800,-0.16257
41800,-0.16849
41800,-0.15689
41800,-0.18631
41800,-0.01866
41800,0.19696
41800,0.29369
41800,0.35612
41800,0.38139
41800,0.39591
41800,0.40159
41800,0.41679
41800,0.42094
41800,0.43821
41800,0.43351
41800,0.43186
41800,0.42856
41800,0.40928
41800,0.41233
41800,0.41746
41800,0.41874
41800,0.4221
41800,0.43418
41800,0.42441
41800,0.4351
41800,0.43851
41800,0.43876
41800,0.4531
41800,0.43748
41800,0.43363
41800,0.43082
41800,0.43143
41800,0.43333
41800,0.44095
41800,0.43748
41800,0.44169
41800,0.44901
41800,0.44358
41800,0.43766
41800,0.42161
41800,0.38768
41800,0.37089
41800,0.36393
41800,0.36436
41800,0.3574
41800,0.35081
41800,0.3474
41800,0.35301
41800,0.34379
41800,0.3488
41800,0.31719
41800,0.22045
41800,0.18024
41800,0.14948
41800,0.1424
41800,0.13813
41800,0.13282
41800,0.12763
41800,0.13092
41800,0.11976
41800,0.12433
41800,0.071969
41800,-0.11185
41800,-0.20694
41800,-0.2615
41800,-0.26998
41800,-0.28841
41800,-0.28908
41800,-0.2828
41800,-0.29451
41800,-0.28487
41800,-0.2875
41800,-0.16299
41800,-0.047893
41800,-0.0065761
41800,0.017225
41800,0.015517
41800,0.0091085
41800,0.016005
41800,0.014113
41800,0.015517
41800,0.0093526
41800,0.00068643
41800,-0.16983
41800,-0.30306
41800,-0.35725
41800,-0.3943
41800,-0.40516
41800,-0.41621
41800,-0.41547
41800,-0.41883
41800,-0.41493
41800,-0.4156
41800,-0.38618
41800,-0.35231
41800,-0.3307
41800,-0.32509
41800,-0.30947
41800,-0.31594
41800,-0.31227
41800,-0.31465
41800,-0.31124
41800,-0.32326
41800,-0.27907
41800,-0.099341
41800,-0.021895
41800,0.015089
41800,0.033887
41800,0.039318
41800,0.049205
41800,0.044078
41800,0.042675
41800,0.03883
41800,0.061411
